OBJECTID,NUM_Ped_Bike_Crashes,NUM_MotoristCrashes,NUM_Ped_Bike_Killed,NUM_Ped_Bike_SeriousInjury,NUM_Motorist_Killed,NUM_Motorist_SeriousInjury,KSI_Revised,Street,HIN_Version,GlobalID,Shape__Length
30813,1,2,1,0,2,0,15,The Plaza,2019-2023,89b02265-c189-47fa-a214-0ad772ab06b1,2478.04447037155
30814,0,1,0,0,1,0,5,Bearwood Av,2019-2023,f6ee3510-700b-4dab-a0bc-f898d95f95bd,2027.2562437251
30815,1,3,1,0,2,1,16,Village Lake Dr,2014-2018,a9ace5be-6bb0-4b3b-84d1-88633e20ae17,1976.51885325035
30816,0,1,0,0,0,1,1,Colony Rd,2015-2019,ca70ed60-7222-4e3c-8eaa-15982074b702,2589.73369185535
30817,0,1,0,0,0,1,1,Brownstone St,2015-2019,2d4844fe-1636-427b-8f8b-8d3e017088e2,184.156008125441
30818,1,0,0,1,0,0,3,Cottonwood St,2015-2019,7dad37b0-75e1-4a16-8347-175c7332586c,1877.18426325456
30819,1,0,1,0,0,0,5,Gaynelle Dr,2014-2018,d9c37f59-0724-41e1-ba77-4dedb9ed7b00,1873.66823924709
30820,0,1,0,0,1,0,5,N Kings Dr,2015-2019,7cd76e18-915a-4155-9c61-f593076be8d6,1925.6226032959
30821,1,2,0,1,0,2,5,Lasalle St,2015-2019,9a9d10df-3f8f-4c5c-9d27-fe3c666f3406,2440.65259767832
30822,0,2,0,0,1,1,6,Gibbon Rd,2018-2022,077c5d46-b190-4b23-8fef-b72e70d4e389,2355.4502186967
30823,2,0,1,1,0,0,8,Rama Rd,2016-2020,1dfb10df-62b9-48e6-98dc-1decc3c70229,2116.78616373881
30824,0,1,0,0,0,1,1,N Brevard St,2017-2021,ebfb98a8-56d1-4a84-be15-b4b70df50afc,2050.49316768347
30825,1,0,1,0,0,0,5,Bucknell Av,2014-2018,c5af94ab-0c1e-4c38-b0f6-16df90fe5cbd,461.885301768802
30826,0,1,0,0,0,1,1,S I-77 Exit 3 Ra,2019-2023,b85d7e16-6906-427a-b15f-64ee239ad130,776.664817892764
30827,0,1,0,0,0,1,1,Fairway Ridge Rd,2015-2019,b01a47bb-9138-46e5-b1ab-252b3a9e82b9,2214.05447020412
30828,1,0,1,0,0,0,5,Remount Rd,2016-2020,d54b4e27-d642-4fb4-a796-53d4f18c119f,2613.77386170069
30829,0,2,0,0,0,2,2,W W T Harris Bv,2018-2022,aa06af02-6180-4d07-a538-1164debcc4fa,2632.19971224361
30830,1,0,1,0,0,0,5,Valeview Ln,2019-2023,2f0b492a-9a2f-4fc2-b734-51f8fa59a4d0,1456.67448501052
30831,0,1,0,0,0,1,1,Eastway Dr,2014-2018,e0b8f344-b9d4-4ddc-81f6-761656a3a873,2498.00103264781
30832,0,3,0,0,3,0,15,N Sharon Amity Rd,2019-2023,c216fb5b-dfc1-456a-b115-c73bf2346788,2466.64676128691
30833,0,1,0,0,1,0,5,Airport Dr,2018-2022,38e38869-1443-4730-95cf-4a0e187e1f8d,2479.1939600087
30834,1,0,0,1,0,0,3,W 6th St,2017-2021,a1a017e0-f430-4f72-9edb-93148f7e6264,1363.49338043494
30835,1,0,0,1,0,0,3,Carowinds Bv,2017-2021,f78bf850-4e38-45fe-88a1-b0f25fb68d0f,2540.95920455517
30836,0,1,0,0,0,1,1,Southside Dr,2018-2022,6692a74b-b2a1-48d3-8ce8-2c25a19715b9,1211.00550544113
30837,0,2,0,0,1,1,6,Independence/I-277 Ra,2013-2017,01ef1e6f-528e-4890-b834-421a69bf8978,1632.91507877212
30838,0,1,0,0,1,0,5,W Morehead St,2017-2021,5b7170a4-eb60-46fc-973e-e408316f7dbb,2570.60534567339
30839,0,1,0,0,0,1,1,S I-77 Hy,2018-2022,c0ca8321-cf02-46c3-b4f6-75ea71542190,2580.94188180069
30840,0,1,0,0,0,1,1,Rea Rd,2015-2019,795398a2-30f3-4fc9-bd5a-ad0cd62490db,2633.42190294351
30841,0,1,0,0,0,1,1,S Wendover Rd,2017-2021,6cda2b7c-8310-40e0-89ed-2329488fa555,2163.12179578363
30842,0,1,0,0,0,1,1,Perth Ct,2019-2023,6e7a241f-ba8c-4824-967c-7925e882e102,775.577621883739
30843,0,1,0,0,1,0,5,Choate Cr,2017-2021,dbc84f4b-9cfd-4c90-ba81-3e4b6b2aea17,2325.90336578553
30844,0,1,0,0,0,1,1,Seneca Pl,2019-2023,2627f1a1-3a71-4b35-a310-76496eb03f22,2168.86696049286
30845,1,1,1,0,1,0,10,Steele Creek Rd,2014-2018,0247b1e5-f766-429a-9bd4-8d5f584369e8,2580.43676680694
30846,,,,,,,1,4TH,2013-2017,7a7e9e6c-d69e-4efe-bd08-06723b52cc44,423.84415939545
30847,0,1,0,0,1,0,5,Crownpoint Executive Dr,2016-2020,5047322c-ca82-4ecc-9bb3-2cacc6bf3c4d,1434.66235225245
30848,1,0,1,0,0,0,5,Scott Futrell Dr,2013-2017,557f5def-2776-4c7a-938e-7741a0c84d93,2482.20145782787
30849,0,1,0,0,1,0,5,Lansdale Dr,2019-2023,3e897c3a-c0a9-46be-904d-a4e02caca911,1541.046216422
30850,1,1,1,0,0,1,6,Sunset Rd,2017-2021,b8af17db-9b39-423c-8ac5-43502ff7d716,2639.06070104987
30851,1,0,1,0,0,0,5,Remount Rd,2015-2019,cb4f9913-7e48-4ecc-a588-b8379b3141d7,2613.77379321612
30852,1,2,1,0,2,0,15,S Tryon St,2017-2021,e0c33c4c-fd2d-4734-8ecc-48db24536c80,2619.82976444623
30853,0,1,0,0,0,1,1,Josh Birmingham Py,2014-2018,fe2bd158-dcb3-4d14-9a50-d36adc7b604e,2468.88487164264
30854,0,2,0,0,0,2,2,S I-85 Exit 37 Ra,2019-2023,54de61df-584a-4277-823a-1d4a63567a8f,1474.58463628029
30855,0,1,0,0,0,1,1,Choate Cr,2017-2021,60e38edf-b301-4f7b-bd66-6f467c02e64c,2325.90287041982
30856,0,1,0,0,0,1,1,Centerline Dr,2014-2018,89008b67-b221-4db6-85cb-3410005279d8,1641.5183729578
30857,0,1,0,0,0,1,1,Central Av,2018-2022,c67b50e5-ca82-4331-baa3-17cbc00ed2e3,2483.60148238053
30858,0,1,0,0,0,1,1,E 5th St,2015-2019,7cd8f657-dc00-436b-9433-1798a1d16b0b,1818.16218835209
30859,0,1,0,0,1,0,5,Mount Holly Rd,2018-2022,19d3e5b5-6c0b-4288-bdb4-1e83016b0bae,2376.73521502409
30860,1,1,1,0,0,1,6,Shamrock Dr,2014-2018,88cdfb17-b4c6-43fb-9827-927923bec813,2378.90623597626
30861,0,1,0,0,0,1,1,N I-85 Hy,2018-2022,08a64aee-df26-4462-8f2a-97151e5c6128,2595.30391617754
30862,0,1,0,0,1,0,5,Albemarle Rd,2017-2021,66999726-124e-4ee9-82fb-78ca2c66aa6b,2552.51758192979
30863,0,1,0,0,0,1,1,Ardsley Rd,2015-2019,4eea6c83-c8b4-496b-82e1-59abe6a4a1cc,2109.23147478672
30864,0,2,0,0,1,1,6,Sofley Rd,2016-2020,25eb1865-a0f9-4f74-855b-f30195aab399,2367.01549511906
30865,0,1,0,0,0,1,1,W Tyvola Rd,2018-2022,bfc491e4-5fef-4ea8-b00b-ddcb6bcf86d6,2590.47719189103
30866,0,1,0,0,0,1,1,Moretz Av,2014-2018,671c19db-b90c-4948-a5bd-3db182838ded,1853.00539669963
30867,1,1,0,1,1,0,8,W Brookshire Fr,2013-2017,66384517-fd7c-47f3-88d6-2b78e6f308a2,2462.05847738787
30868,1,0,1,0,0,0,5,Parkway Av,2016-2020,86f0cc26-38db-4f18-834b-d45d6d1507ec,2035.00589350653
30869,0,2,0,0,0,2,2,Statesville Rd,2017-2021,098cdff2-f134-49dd-9196-026ac62e9b5f,2502.33095372929
30870,3,4,2,1,2,2,25,Wilkinson Bv,2019-2023,f04d1561-6dc0-4d68-a814-dbedf3446648,2627.45684818425
30871,1,0,0,1,0,0,3,Beatties Ford Rd,2014-2018,ffe445fd-714d-44a7-abe8-d3afd06de2b0,2485.35122630787
30872,0,1,0,0,0,1,1,Bascom St,2019-2023,9093c0b1-9e10-485f-84bd-3517097e9898,2583.91574510437
30873,0,1,0,0,0,1,1,E John Belk Fr,2017-2021,30a9fcd8-b3ce-4ac5-9a2b-dd64d1d37b00,2623.77282712055
30874,2,0,2,0,0,0,10,S Tryon St,2017-2021,68b176b1-91d4-44e1-aaaf-4e48c50b3cfa,2619.82968529657
30875,0,1,0,0,0,1,1,W Arrowood Rd,2016-2020,7eb46051-fd35-4025-bf41-0d49cfa15d31,2396.07600221252
30876,1,0,1,0,0,0,5,Interstate Trailer Park Dr,2015-2019,e9bea85c-f44c-4582-b999-b24dd899e5a6,1633.57745798504
30877,0,1,0,0,0,1,1,Mount Holly Rd,2016-2020,ead036ac-045d-4d88-bd37-7af67e68182f,242.294039205645
30878,0,1,0,0,0,1,1,Dogwood Pl,2019-2023,724343d2-a583-41c4-97f7-deafb99bf036,470.35041779878
30879,0,3,0,0,2,1,11,Brookshire Bv,2014-2018,5c040227-5423-4c31-9b10-2bdeae27a5ba,2527.95255793226
30880,0,2,0,0,0,2,2,Carmel Rd,2013-2017,4c7557ea-41be-4aad-8b02-5d4e4492d0bd,2594.31465142288
30881,1,0,0,1,0,0,3,Carowinds Bv,2016-2020,06b641d8-9119-4909-814e-0e1b5552b485,2540.95920455517
30882,0,1,0,0,1,0,5,French St,2013-2017,2033b02c-ba93-445c-85e3-9bcfadd80007,2150.64630768353
30883,0,2,0,0,1,1,6,E W T Harris Bv,2013-2017,dd95c3b3-567a-4a4a-9f00-a3b102485493,2539.47652227929
30884,0,1,0,0,0,1,1,Fruehauf Dr,2013-2017,6331defa-978d-44e2-b219-57e555eee921,2438.85314197236
30885,1,1,1,0,1,0,10,Camp Stewart Rd,2019-2023,93a38a17-7903-425e-9006-aeb1c622549a,1951.32915098685
30886,0,1,0,0,1,0,5,Beatties Ford Rd,2014-2018,6c96ae44-f69e-4bda-9d6c-a0c4c7802b0c,2485.3509329245
30887,1,0,0,1,0,0,3,N Sharon Amity Rd,2018-2022,fa9ca62a-faf4-4dc1-a95d-fb35855c802f,2466.64710115727
30888,1,0,0,1,0,0,3,Alleghany St,2018-2022,e44b22eb-9400-4f3e-9c04-f38a90c8d200,2616.90515799843
30889,0,1,0,0,1,0,5,S I-85 Hy,2017-2021,c68960a8-d6f6-4cff-a334-e4b91dcd90e8,2592.46693228023
30890,1,1,1,0,1,0,10,Rea Rd,2018-2022,95d4d012-516e-40f6-85a7-4d51aba52cc5,2633.42236329709
30891,1,0,0,1,0,0,3,Chatham Ridge Cr,2016-2020,02f2faaa-3eeb-4811-812d-d8e1d9fcd8d8,1029.1763186817
30892,0,2,0,0,0,2,2,S Tryon St,2018-2022,a2ee8cc0-4592-402a-8b00-1bd4d2e64bc5,2619.82918800502
30893,0,1,0,0,0,1,1,N Wendover Rd,2014-2018,95eb1c7a-e822-4e58-8d97-5b79ce32717e,2436.09213637447
30894,0,1,0,0,1,0,5,Norris Av,2013-2017,8b66ae57-df2b-43e3-aba0-21a783c0e612,1949.7052021409
30895,0,0,0,0,0,0,7,E Independence Bv,2017-2021,24600cd6-d7fb-4ad0-b41d-497b36187fb2,2543.45725814124
30896,0,2,0,0,1,1,6,Norris Av,2017-2021,80eba6ae-0123-43a6-9c3d-b22401b4e719,1949.02283707511
30897,0,1,0,0,1,0,5,N I-85 Hy,2015-2019,b8e4ad76-cc8a-447e-a528-34c7be23ddff,2595.30398812969
30898,0,1,0,0,1,0,5,E Independence Bv,2019-2023,2fcf3bc6-eb48-4749-b7bc-2da72fb76fe9,1503.69905806107
30899,0,1,0,0,0,1,1,Plott Rd,2019-2023,fdab58e7-9ee0-41ea-ba68-9dd89cd9b1da,2411.50291356727
30900,0,2,0,0,1,1,6,Westbury Rd,2015-2019,6b8c649b-d55a-4537-8579-83deba8605a2,1746.13729103428
30901,1,0,0,1,0,0,3,Latherton Ln,2014-2018,f85885d4-9d99-412c-81e0-292baecf34bc,417.299493238263
30902,0,1,0,0,0,1,1,Golf Links Dr,2016-2020,b0e95f5e-e25f-408c-849f-902cc225c922,2527.8582903976
30903,0,1,0,0,1,0,5,Orr Rd,2016-2020,f849208d-00f1-4471-b61a-e3c62cc14902,2118.044934601
30904,0,2,0,0,1,1,6,N Graham St,2015-2019,65d9e140-b53e-4621-87e5-5c05628af349,2554.15530133308
30905,2,0,1,1,0,0,8,N Tryon St,2016-2020,b6a37ddc-b9a2-47e3-840a-02cfe6e9862f,2524.13042424067
30906,0,1,0,0,1,0,5,Yorkmont Rd,2015-2019,e7759f70-1d3d-4cb4-b810-e18ece679cca,2418.34710355048
30907,1,0,1,0,0,0,5,E Independence Bv,2014-2018,48e96c17-53e0-4d3d-b729-7ec136768435,2543.45774853244
30908,0,2,0,0,1,1,6,Lakedell Dr,2019-2023,a05c407e-e93e-4713-ae9c-8edbff2cb4fc,2071.92398809387
30909,0,1,0,0,1,0,5,Stardust Dr,2019-2023,4b719041-b421-466c-8bab-17e3ed9bf8c9,306.288276926421
30910,1,1,1,0,1,0,10,Wilkinson Bv,2016-2020,246eaf55-e8d0-49c5-ae72-af3519c11c75,2627.45569402342
30911,0,1,0,0,0,1,1,Brookshire Bv,2015-2019,b273b4d5-507f-46e9-912b-dfe516d538ae,2527.95237480198
30912,0,1,0,0,0,1,1,Frank Bailey Dr,2017-2021,53e6ec77-ac5f-4582-b2ef-65c090a2d3aa,492.101130549599
30913,0,1,0,0,0,1,1,University City Bv,2014-2018,1200373c-40e5-46dd-bcae-b331b0141e7d,2514.52848060337
30914,0,1,0,0,0,1,1,Westmont Dr,2018-2022,331a9c9c-c536-4dd1-9c51-c1f67aa8d7cc,2107.50796890702
30915,2,2,2,2,2,2,10,Delta Crossing Ln,2018-2022,b73d6725-c211-4d37-9fea-bea0a7d81ff4,244.822222400311
30916,0,1,0,0,0,1,1,Paw Valley Ln,2019-2023,1c8da468-df73-4699-a61c-e96761a6c13f,1630.00554346333
30917,0,1,0,0,0,1,1,Ardsley Rd,2014-2018,429cba9b-22fa-47cd-b1f7-57aa37cef523,1410.71804541256
30918,0,1,0,0,0,1,1,Norland Rd,2019-2023,b21dba28-6af7-4157-a6b6-162e0a239f4e,1937.90461254292
30919,2,0,2,0,1,2,17,West Bv,2018-2022,9d18320a-3be6-42ef-937f-2a433e3da5c6,2602.33846812188
30920,1,3,1,0,3,0,20,Central Av,2013-2017,1d3b0375-af48-406f-84a9-3af6acee7b32,2483.57768447435
30921,1,0,1,0,0,0,5,Milhaven Ln,2016-2020,cddb3b32-faf4-4e40-92af-b2ea70098d92,2310.03109458029
30922,0,1,0,0,1,0,5,E Westinghouse Bv,2019-2023,9fd44fee-98a7-454e-9996-fc75e41331b4,2541.95835907763
30923,0,1,0,0,1,0,5,N Tryon St,2018-2022,253ae730-f5ae-4862-a8ae-2c2ece5c6c08,2524.13086049557
30924,0,1,0,0,0,1,1,Billy Graham Py,2017-2021,0c88b38d-6224-4503-975a-63d0cae2b3f5,1829.13555945968
30925,1,0,1,0,0,0,5,Salome Church Rd,2019-2023,c5f50060-4da5-4c3f-ba13-57454021bcf3,1616.16097195468
30926,1,1,1,0,0,1,6,Morris Field Dr,2016-2020,f39d9c50-ef4a-4168-8565-ba41e1f73b98,2596.37927487246
30927,1,0,0,1,0,0,3,N Davidson St,2013-2017,a2b04b3f-4d32-4b59-acdc-160849d7e18e,2294.66345939456
30928,0,1,0,0,1,0,5,Sharon Rd W,2016-2020,0545e1bf-5d03-49ed-a491-29ecffc47034,1998.94617715604
30929,0,3,0,0,2,1,11,Mallard Creek Rd,2013-2017,e49bb98f-ab65-4e68-b433-1b7f1f0a8da5,2526.17239075501
30930,0,1,0,0,0,1,1,Walford Dr,2018-2022,76702904-2ca0-45b0-b1d9-fcbcee0fd4ff,466.820142084934
30931,0,1,0,0,0,1,1,Foster Brook Dr,2017-2021,3a4bb44b-7268-4fc2-8004-2c6bc498e579,1328.74032653515
30932,0,1,0,0,1,0,5,Montford Dr,2013-2017,a7d64620-2469-4591-a49d-83e86f01e96d,1555.9006479566
30933,0,1,0,0,0,1,1,Wallace Neel Rd,2019-2023,5e3ae741-a644-4a4a-a4cc-f9a119972706,2245.41945343829
30934,0,1,0,0,1,0,5,Griffith Rd,2013-2017,05e1d757-aa0f-4559-b2ed-1c0c1f0d6c1e,1560.88588628203
30935,0,1,0,0,0,1,1,Johnson And Wales Wy,2014-2018,bf1fecee-54d9-422c-98b6-8c07ac47762e,231.131856295974
30936,1,1,1,0,1,1,10,E W T Harris Bv,2018-2022,7bb54581-6c1a-4b56-8b6a-98ef59c43dfb,2542.59018102977
30937,0,1,0,0,0,1,1,Guy E Suddreth Av,2013-2017,8e5072e2-d5fb-43d2-9f7b-626ec71e32a1,184.987452669798
30938,0,1,0,0,0,1,1,Pinehurst On Providence Dr,2015-2019,f248d7a4-d218-4700-8e59-be0ab902700f,419.249269957154
30939,0,1,0,0,0,1,1,E Brookshire Fr,2013-2017,5ba81d7d-f446-4d5c-8179-65a62a0b098a,2634.08874486169
30940,1,1,0,1,1,0,8,Alleghany St,2016-2020,5a18067b-325a-41ac-89ec-d6b8fbe0384f,2616.90515799843
30941,1,0,0,1,0,0,3,East Bv,2017-2021,5f797165-f63d-4b84-9c4e-2afbee8dced8,2308.1386705432
30942,0,1,0,0,0,1,1,Orr Rd,2013-2017,2a4a5c8b-1d35-4ea3-b443-2dadde938d11,2116.1188027656
30943,0,1,0,0,0,1,1,Morgan St,2015-2019,da30b281-fe9f-4053-849d-11da026df24c,1684.90889298078
30944,0,1,0,0,1,0,5,South Bv,2015-2019,1b723011-7430-4afd-8df1-20d3e9e22c43,2493.57281366143
30945,0,1,0,0,0,1,1,E Independence Bv,2019-2023,541a5189-e751-4ab5-ace8-d30ade9f5ea5,1803.55222030721
30946,0,1,0,0,0,1,1,Golf Links Dr,2015-2019,fcd15736-a277-4ad4-a0bb-7a412db6d39a,2527.8582903976
30947,0,1,0,0,0,1,1,N Poplar St,2019-2023,20846966-64ec-4742-8615-d1b07ea80168,1488.3261019439
30948,1,0,1,0,0,0,5,Remount Rd,2014-2018,e63988a3-0677-425f-90fa-760c19906076,2613.77439221364
30949,0,1,0,0,0,1,1,Beam Rd,2019-2023,e3ddcd99-ffe9-48b5-9289-8f78367c752a,2460.04810011434
30950,0,1,0,0,0,1,1,Meadow Post Ln,2013-2017,5694839b-46d3-437d-956b-659b55c66a3d,497.290409624359
30951,0,1,0,0,1,0,5,Ballantyne Commons Py,2015-2019,79ada629-f971-4584-ab46-05170706041a,2596.95897975884
30952,1,0,1,0,0,0,5,N Graham St,2015-2019,b30a8c29-53e8-4f25-b1cd-ff710b055e70,2554.15545390126
30953,1,0,0,1,0,0,3,Ross Av,2019-2023,b738b243-2635-4da8-b6e1-76971ce3a30b,1706.96406648593
30954,1,1,1,0,1,0,10,N Tryon St,2018-2022,ee0bbc69-bd96-45db-b5de-eb23a8e37832,2524.13042424067
30955,0,1,0,0,0,1,1,Toddville Rd,2019-2023,1e44a483-8332-486e-a012-4ff2e9847027,2587.08979618323
30956,0,1,0,0,0,1,1,Senior Dr,2015-2019,73544095-ce73-4e5b-b345-bec01ad30075,1416.78872766033
30957,0,1,0,0,0,1,1,Landing Green Dr,2018-2022,c6c1b7c6-4464-4ada-86e5-0d2f650a7232,2083.48169631372
30958,0,1,0,0,1,0,5,Northern Dr,2018-2022,b29236b9-fc83-4a3d-ac60-32b6e703390b,1232.29763922744
30959,0,1,0,0,1,0,5,Reagan Dr,2018-2022,c694eb09-425c-41b3-b1ef-32e268c07d7b,2523.23197880156
30960,0,1,0,0,1,0,5,Kenley Ln,2013-2017,b34789b7-9a01-4cc7-bac6-1c8456673f7a,1991.89295455452
30961,0,1,0,0,0,1,1,Oak Leigh Dr,2016-2020,0fe71801-fced-4890-8243-22a2638686e1,2565.24061693361
30962,1,0,0,1,0,0,3,Log Cabin Rd,2014-2018,de6c9fb0-3924-4a79-bb34-3d4607a2a373,1770.36093702058
30963,0,1,0,0,0,1,1,Asbury Av,2016-2020,df0e4fc9-3415-4866-8ddc-a996539c6a18,1776.62186726706
30964,1,0,0,1,0,0,3,Randolph Rd,2016-2020,74eaba5b-9056-40b1-98ed-e6b3ae4d3ea4,2516.57266264772
30965,0,2,0,0,0,2,2,Oneida Rd,2017-2021,c180b565-773f-46a4-96b3-0c4dbb4c8f1b,1308.72156036362
30966,1,2,0,1,0,2,5,Lasalle St,2014-2018,46357f7b-44b3-4fb6-acee-b62d09c20177,2440.65216024172
30967,0,1,0,0,0,1,1,Sunset Rd,2014-2018,b64fc992-8b7f-45e0-8433-b66d1016b6b8,2639.05993775822
30968,0,1,0,0,0,1,1,Old Pineville Rd,2014-2018,ff6540b8-041c-4c50-a6fe-f2855b624465,2430.2774638849
30969,0,1,0,0,1,0,5,Almora Dr,2017-2021,9dff2ddd-7ab2-48a0-af04-5c5d7195c240,1395.08951577732
30970,0,1,0,0,0,1,1,Hamilton St,2017-2021,eabd6d82-576e-4c5e-b727-5cab3273e30a,1887.86245974752
30971,0,1,0,0,0,1,1,Providence Rd,2014-2018,cc86ea26-58aa-475d-ab11-458a9e579c5b,2631.46510702468
30972,0,3,0,0,0,3,3,Albemarle Rd,2015-2019,45ee0f67-d70f-4456-8179-02eed1a8e7f2,2552.51806616265
30973,1,0,1,0,0,0,5,Arboretum Shopping Center Dr,2014-2018,e400747f-ffdb-4645-b3bd-a888b89e5c38,2373.62008435502
30974,1,2,1,0,1,1,11,E Hebron St,2019-2023,a2ea0f8b-87ec-44c0-a30a-332cf12daf1b,2246.55749258482
30975,0,1,0,0,0,1,1,Ballantyne Commons Py,2013-2017,b1c109db-3ac6-4f3a-b929-e65c22c5095c,2595.40137924872
30976,0,1,0,0,1,0,5,Pineville-Matthews Rd,2019-2023,b1b39ade-e717-422c-8e7f-eebe4757624e,2594.41045866079
30977,0,1,0,0,0,1,1,I-485 Ra,2019-2023,90311403-4fcd-48eb-a851-856bafcc1353,2456.06173898227
30978,0,1,0,0,1,0,5,Billy Graham Py,2013-2017,98be58bc-b3b9-492a-80d8-7d88cfbabbd9,2595.21203280824
30979,0,1,0,0,0,1,1,Cameron Av,2018-2022,8554e3a6-b1e9-476f-bef7-16d6f36a8a09,1013.08322780857
30980,0,1,0,0,0,1,1,Farm Pond Ln,2015-2019,b6d14a66-10bb-490d-bbe9-2a65309148fa,2373.62076517681
30981,0,1,0,0,1,0,5,Holly Hill Rd,2016-2020,d13df868-d945-4470-beab-04c419f75447,1467.85547270253
30982,0,1,0,0,0,1,1,Fairview Rd,2015-2019,cb072053-003a-45d1-b9c6-7c4fc5f806dd,2386.92781927893
30983,0,1,0,0,0,1,1,Commercial Av,2016-2020,13ac7ae8-8a10-42fb-b271-152500f3373a,1707.925348967
30984,0,2,0,0,1,1,6,Hubbard Rd,2016-2020,94a55c40-49da-4b64-9b50-2a1ea34e5525,2457.72327358253
30985,0,3,0,0,0,3,3,Nevin Rd,2019-2023,6d781699-b966-4b5c-aa3f-b829321d4836,2397.11727078817
30986,0,2,0,0,1,1,6,Runnymede Ln,2014-2018,713872d8-53dd-45ca-84a2-b28097f65c08,2311.12773632755
30987,0,1,0,0,0,1,1,The Plaza,2014-2018,b9819272-021a-42a3-b120-5daeecc395de,2478.04522224638
30988,0,1,0,0,0,1,1,Westchester Bv,2016-2020,c99a915b-5118-4690-8138-1f753e530cbc,1559.93672391128
30989,0,1,0,0,0,1,1,Sunset Dr,2013-2017,20602b14-1376-4644-bfa7-8abc1e02de6f,1811.22794486528
30990,1,0,1,0,0,0,5,W Mallard Creek Church Rd,2018-2022,2d646c53-95da-4e1d-8f04-22a0444c3b26,2216.04144301642
30991,1,0,1,0,0,0,5,Aventide Ln,2017-2021,c2b71037-d5db-4eb9-8da2-0ba6bd589475,2003.44634718524
30992,0,1,0,0,0,1,1,Southside Dr,2019-2023,3225b59c-e7d5-4d27-b960-980033a1fe14,1211.00550544113
30993,1,0,1,0,0,0,5,Krefeld Dr,2016-2020,54a25319-b42f-4b5d-9040-b1325298ced7,829.537510052542
30994,0,1,0,0,0,1,1,Atando Av,2014-2018,a7735f15-c31a-40f0-86da-90b786274e76,2201.9742857458
30995,0,1,0,0,1,0,5,Orchard Lake Dr,2013-2017,bc1010f5-11fc-4a78-8ff5-ee90ab759eef,2127.56384299306
30996,0,1,0,0,1,0,5,Johnston Rd,2019-2023,00634c17-6582-4765-a577-e1f6ac3d5264,2540.84821144046
30997,0,1,0,0,1,0,5,Davis Lake Py,2016-2020,8dfca7f2-af9f-401e-80c5-8599e65f9948,2203.53529725677
30998,1,0,1,0,0,0,5,Wilkinson Bv,2015-2019,64e5ab95-92be-421e-af4c-9b7be62f165f,2627.45565804776
30999,0,1,0,0,1,0,5,Ballantyne Commons Py,2016-2020,46cc2b06-68a5-448d-8767-e8a17e722aba,2596.95899854484
31000,0,1,0,0,1,0,5,Yorkmont Rd,2016-2020,f2ac3b0d-9333-4951-b5e0-db02b9bfb8dd,2418.34710355048
31001,1,1,1,0,1,0,10,Clanton Rd,2016-2020,b34581bb-2b0c-42c2-a0cb-4bef8dd887b9,2616.71742042638
31002,1,0,1,0,0,0,5,Crownpoint Executive Dr,2016-2020,f5b5a589-aea4-421e-82c2-42b0d35536ce,1434.66174275936
31003,0,1,0,0,0,1,1,Josh Birmingham Ra,2015-2019,2eaa2895-f9bd-4c95-b930-3244cbc0b672,904.99916328863
31004,1,3,1,0,1,2,12,Beatties Ford Rd,2016-2020,836a659a-449c-45f7-9662-14efd42f0304,2485.35070712893
31005,0,2,0,0,2,0,10,Archdale Dr,2018-2022,70d75185-6041-4850-bff1-ef5fc129901e,2489.88536748681
31006,0,1,0,0,0,1,1,Equitable Pl,2015-2019,cf42ce18-834c-4700-8086-2ef5d44c0add,644.998476122255
31007,0,1,0,0,0,1,1,Hickory Grove Rd,2019-2023,bd8f2f22-ca5b-4e95-874f-f4406564d469,2127.72633349787
31008,1,0,1,0,0,0,5,Hickory Grove Rd,2014-2018,eb1bac30-b0b6-4671-a2de-53313e879c6d,2127.72594395155
31009,1,0,0,1,0,0,3,West Bv,2013-2017,56febc91-0b71-4072-8342-7fd8b4c77894,2443.00990303938
31010,1,0,0,1,0,0,3,E 6th St,2018-2022,79eee427-a634-4364-b81d-d00894928452,2069.22046217255
31011,1,1,0,1,0,1,4,W 6th St,2014-2018,eb4921be-f8a1-49f9-aeaf-a53c19004aff,1507.46124612367
31012,1,1,0,1,1,0,8,Providence Rd,2019-2023,f601c9c8-e62b-4c7f-a0f7-de3129e920d6,2631.46504351523
31013,0,1,0,0,0,1,1,I-485 Ra,2018-2022,4aa00e5b-8056-4b40-a19c-77482d60344d,2456.06173898227
31014,1,0,1,0,0,0,5,W Bland St,2016-2020,422f6276-e3fc-4698-a657-d5436a3274ac,1957.7160451174
31015,0,1,0,0,1,0,5,Pineville-Matthews Rd,2013-2017,b6a8dc91-f543-48b7-a1b8-ae6a7dd1392a,2594.97864811272
31016,0,1,0,0,0,1,1,N Irwin Av,2015-2019,6be3c7b6-0096-45fb-9d9d-e34f047d6e31,1054.23889498872
31017,1,1,1,0,0,1,6,Morris Field Dr,2015-2019,0cae8d6e-74f3-40b3-921e-80ac95f9a994,2596.3795951372
31018,0,1,0,0,1,0,5,Statesville Rd,2017-2021,99442b38-9eda-470e-a125-90ff91717034,2502.33072453395
31019,0,2,0,0,1,1,6,Nevada Bv,2018-2022,b4503aff-e8e7-4999-8140-3c7e40aaa25c,2562.10100451516
31020,0,1,0,0,0,1,1,Pineville-Matthews Rd,2017-2021,b997aa13-bde8-4ca8-ab47-99c8621785c5,2594.41091790937
